ID	log2Exp	log2FC
ASHGA5P056927	3.649	1.212
ASHGA5P056928	2.867	0.986
ASHGA5P056930	3.181	1.614
ASHGA5P056932	4.312	3.554
ASHGA5P056933	5.159	-1.129
ASHGA5P056934	5.913	5.934
ASHGA5P056936	4.17	-2.104
ASHGA5P056940	3.109	-1.112
ASHGA5P056944	4.557	2.035
ASHGA5P056945	7.448	-1.48
ASHGA5P056946	2.829	0.546
ASHGA5P056947	2.849	0.95
ASHGA5P056948	7.352	1.429
ASHGA5P056958	6.425	-0.703
ASHGA5P056959	10.628	1.015
ASHGA5P056961	7.739	1.264
ASHGA5P056962	8.316	0.499
ASHGA5P056964	4.818	1.608
ASHGA5P056967	6.56	0.583
ASHGA5P056968	3.348	-0.889
ASHGA5P056974	10.391	0.857
ASHGA5P056977	3.148	-1.195
ASHGA5P056978	5.832	0.921
ASHGA5P056979	6.729	0.349
ASHGA5P056980	10.156	-1.065
ASHGA5P056981	10.011	-1.442
ASHGA5P056982	3.205	1.661
ASHGA5P056983	2.653	0.48
ASHGA5P056985	9.517	0.942
ASHGA5P056987	3.136	-1.167
ASHGA5P056989	5.61	0.936
ASHGA5P056990	4.964	1.163
ASHGA5P056993	6.966	0.655
ASHGA5P056994	5.709	1.286
ASHGA5P056995	4.369	-1.763
ASHGA5P056996	3.288	-0.648
ASHGA5P056998	3.041	1.269
ASHGA5P056999	2.801	0.579
ASHGA5P057000	8.707	0.939
ASHGA5P057001	2.802	0.855
ASHGA5P057005	4.636	2.28
ASHGA5P057006	3.428	-0.713
ASHGA5P057009	7.521	0.97
ASHGA5P057010	3.313	-0.69
ASHGA5P057012	5.492	1.766
ASHGA5P057013	11.457	-0.823
ASHGA5P057014	5.232	-4.591
ASHGA5P057018	3.147	1.126
ASHGA5P057019	5.161	0.954
ASHGA5P057023	4.098	2.266
ASHGA5P057024	7.961	1.27
ASHGA5P057025	5.125	2.15
ASHGA5P057026	8.652	0.584
ASHGA5P057027	3.14	1.53
ASHGA5P057030	11.431	0.463
ASHGA5P057031	5.516	-1.719
ASHGA5P057037	4.363	0.82
ASHGA5P057038	9.842	3.418
ASHGA5P057041	2.643	0.538
ASHGA5P057043	3.62	0.719
ASHGA5P057046	12.431	0.426
ASHGA5P057047	4.117	-2.08
ASHGA5P057050	8.885	1.01
ASHGA5P057052	2.978	1.206
ASHGA5P057053	5.067	3.179
ASHGA5P057055	11.747	0.44
ASHGA5P057056	8.649	0.996
ASHGA5P057058	6.578	0.583
ASHGA5P057059	6.59	0.649
ASHGA5P057061	9.609	0.702
ASHGA5P057065	6.16	1.232
ASHGA5P057067	8.341	-2.369
ASHGA5P057068	7.831	1.366
ASHGA5P057070	7.912	1.09
ASHGA5P057071	6.159	0.811
ASHGA5P057072	4.852	0.846
ASHGA5P057073	3.828	-1.203
ASHGA5P057075	8.476	1.127
ASHGA5P057076	7.344	0.737
ASHGA5P057077	9.309	0.667
ASHGA5P057085	7.862	0.752
ASHGA5P057087	6.583	0.418
ASHGA5P057088	2.658	0.567
ASHGA5P057089	5.899	2.084
ASHGA5P057090	3.018	1.288
ASHGA5P057091	4.79	1.568
ASHGA5P057093	5.839	0.975
ASHGA5P057096	6.369	1.157
ASHGA5P057097	8.568	-0.707
ASHGA5P057100	9.975	-0.637
ASHGA5P057101	7.342	0.857
ASHGA5P057102	3.034	1.048
ASHGA5P057104	7.684	1.451
ASHGA5P057109	2.619	0.399
ASHGA5P057110	5.102	0.865
ASHGA5P057114	4.927	1.26
ASHGA5P057115	2.641	0.533
ASHGA5P057122	11.376	-1.361
ASHGA5P057124	3.734	1.857
ASHGA5P057125	7.734	1.629
ASHGA5P057126	6.678	-0.456
ASHGA5P057127	4.604	1.295
ASHGA5P057128	5.333	1.782
ASHGA5P057131	2.681	0.614
ASHGA5P057139	2.992	1.236
ASHGA5P057140	8.276	-3.585
ASHGA5P057141	9.546	1.546
ASHGA5P057148	6.848	0.57
ASHGA5P057149	7.644	-1.752
ASHGA5P057150	6.686	1.202
ASHGA5P057155	7.009	1.942
ASHGA5P057156	2.814	0.878
ASHGA5P057157	4.248	1.443
ASHGA5P057158	4.18	0.721
ASHGA5P057159	4.888	1.144
ASHGA5P057160	5.784	0.847
ASHGA5P057162	6.944	1.79
ASHGA5P057163	4.251	3.175
ASHGA5P057164	7.873	1.552
ASHGA5P057167	5.974	0.54
ASHGA5P057168	8.204	1.067
ASHGA5P057169	8.669	0.54
ASHGA5P057170	6.531	0.501
ASHGA5P057171	3.314	-1.452
ASHGA5P057172	3.117	-1.128
ASHGA5P057174	8.757	1.178
ASHGA5P057175	2.98	0.903
ASHGA5P057176	7.311	-2.453
ASHGA5P057177	9.063	0.4
ASHGA5P057180	3.238	1.317
ASHGA5P057181	4.514	1.181
ASHGA5P057182	6.623	0.784
ASHGA5P057183	6.251	0.357
ASHGA5P057185	3.001	-0.895
ASHGA5P057186	7.056	-1.753
ASHGA5P057189	3.278	1.404
ASHGA5P057191	4.064	1.57
ASHGA5P057192	9.252	1.002
ASHGA5P057194	5.272	0.978
ASHGA5P057195	7.073	1.449
ASHGA5P057196	4.183	-1.755
ASHGA5P057201	7.865	1.662
ASHGA5P057202	8.208	0.83
ASHGA5P057203	3.417	1.876
ASHGA5P057204	4.243	1.274
ASHGA5P057207	8.453	0.566
ASHGA5P057208	6.451	-2.023
ASHGA5P057210	3.01	1.23
ASHGA5P057211	10.872	-1.905
ASHGA5P057212	4.6	1.522
ASHGA5P057213	3.458	-1.759
ASHGA5P057215	6.124	0.9
ASHGA5P057216	3.647	1.442
ASHGA5P057217	6.548	4.19
ASHGA5P057219	2.881	1.013
ASHGA5P057221	2.606	0.43
ASHGA5P057224	7.457	1.771
ASHGA5P057225	6.669	0.908
ASHGA5P057227	4.078	-1.218
ASHGA5P057229	4.201	-1.673
ASHGA5P057230	3.186	1.45
ASHGA5P057231	4.863	2.07
ASHGA5P057232	2.752	0.756
ASHGA5P057234	2.991	-0.879
ASHGA5P057238	5.475	1.682
ASHGA5P057240	6.573	0.461
ASHGA5P057241	10.833	2.213
ASHGA5P057244	8.626	3.135
ASHGA5P057245	8.485	2.42
ASHGA5P057246	7.065	1.683
ASHGA5P057247	7.125	1.394
ASHGA5P057249	5.403	0.424
ASHGA5P057251	12.953	4.521
ASHGA5P057252	5.644	1.152
ASHGA5P057253	6.256	0.661
ASHGA5P057255	2.7	0.521
ASHGA5P057259	3.561	-1.204
ASHGA5P057260	2.878	1.008
ASHGA5P057261	5.638	5.644
ASHGA5P057266	7.403	0.586
ASHGA5P057268	3.116	1.15
ASHGA5P057269	3.729	1.634
ASHGA5P057270	4.71	0.779
ASHGA5P057271	5.465	1.255
ASHGA5P057272	8.884	0.391
ASHGA5P057273	10.416	1.405
ASHGA5P057275	3.02	-0.93
ASHGA5P057276	5.126	1.079
ASHGA5P057277	4.94	0.269
ASHGA5P057278	7.683	1.374
ASHGA5P057279	6.918	0.538
ASHGA5P057281	2.588	0.427
ASHGA5P057283	4.272	-1.555
ASHGA5P057285	5.702	0.679
ASHGA5P057286	2.983	1.218
ASHGA5P057288	3.953	-1.742
ASHGA5P057291	7.304	0.815
ASHGA5P057292	3.008	1.267
ASHGA5P057297	8.968	1.151
ASHGA5P057300	3.408	1.782
ASHGA5P057301	5.236	2.186
ASHGA5P057304	2.8	0.85
ASHGA5P057305	6.777	0.595
ASHGA5P057306	6.906	1.845
ASHGA5P057308	10.683	0.597
ASHGA5P057309	5.278	1.05
ASHGA5P057310	7.072	1.077
ASHGA5P057311	2.675	0.6
ASHGA5P057312	2.568	0.375
ASHGA5P057313	3.808	-1.225
ASHGA5P057314	4.538	1.762
ASHGA5P057316	7.405	0.93
ASHGA5P057317	8.843	1.584
ASHGA5P057318	3.051	-0.637
ASHGA5P057319	7.664	-1.029
ASHGA5P057322	7.458	0.709
ASHGA5P057323	7.505	0.574
ASHGA5P057324	7.601	0.585
ASHGA5P057328	4.71	0.579
ASHGA5P057334	5.179	2.401
ASHGA5P057337	4.992	0.796
ASHGA5P057343	7.341	1.154
ASHGA5P057344	5.077	4.939
ASHGA5P057348	5.666	1.493
ASHGA5P057349	7.008	0.921
ASHGA5P057351	2.596	0.443
ASHGA5P057357	9.105	1.842
ASHGA5P057362	2.681	0.612
ASHGA5P057367	2.927	1.105
ASHGA5P057370	8.225	2.562
ASHGA5P057371	5.237	0.472
ASHGA5P057372	8.231	-0.888
ASHGA5P057374	3.067	-0.924
ASHGA5P057375	2.979	1.209
ASHGA5P057377	9.635	-1.703
ASHGA5P057379	4.168	2.118
ASHGA5P057380	9.678	1.321
ASHGA5P057382	4.97	0.664
ASHGA5P057384	3.23	-0.664
ASHGA5P057386	9.367	2.271
ASHGA5P057388	6.329	0.719
ASHGA5P057389	3.064	0.867
ASHGA5P057391	5.182	2.307
ASHGA5P057393	10.899	0.676
ASHGA5P057396	7.285	0.779
ASHGA5P057398	6.424	1.844
ASHGA5P057402	4.813	-1.681
ASHGA5P057407	9.79	0.536
ASHGA5P057408	10.093	0.864
ASHGA5P057410	9.419	0.649
ASHGA5P057411	3.117	-1.058
ASHGA5P057417	2.976	1.202
ASHGA5P057418	2.742	0.537
ASHGA5P057420	7.042	0.489
ASHGA5P057421	5.552	1.567
ASHGA5P057422	9.239	1.548
ASHGA5P057423	3.855	1.257
ASHGA5P057424	3.435	-1.518
ASHGA5P057427	5.366	1.995
ASHGA5P057429	6.43	-0.867
ASHGA5P057430	6.834	0.712
ASHGA5P057431	3.406	1.855
ASHGA5P057432	6.275	1.125
ASHGA5P057436	2.878	1.007
ASHGA5P057437	7.14	1.623
ASHGA5P057438	3.546	1.63
ASHGA5P057440	3.131	1.038
ASHGA5P057441	6.717	1.02
ASHGA5P057443	7.814	1.304
ASHGA5P057448	5.346	0.686
ASHGA5P057449	5.513	1.209
ASHGA5P057451	2.938	1.128
ASHGA5P057452	5.248	0.553
ASHGA5P057454	10.34	2.83
ASHGA5P057457	4.167	1.045
ASHGA5P057459	4.473	1.066
ASHGA5P057461	7.34	1.747
ASHGA5P057462	2.959	1.169
ASHGA5P057463	8.016	1.198
ASHGA5P057464	4.432	0.852
ASHGA5P057465	13.405	-0.869
ASHGA5P057468	4.926	-4.425
ASHGA5P057474	7.351	2.521
ASHGA5P057477	4.391	0.494
ASHGA5P057484	4.291	0.988
ASHGA5P057485	4.617	1.227
ASHGA5P057486	5.424	0.826
ASHGA5P057489	6.02	0.842
ASHGA5P057490	7.534	0.646
ASHGA5P057496	4.086	-2.024
ASHGA5P057500	3.063	1.377
ASHGA5P057501	5.358	0.832
ASHGA5P057502	3.287	1.132
ASHGA5P057503	8.476	0.572
ASHGA5P057504	7.081	0.775
ASHGA5P057506	6.48	0.562
ASHGA5P057507	3.421	-0.964
ASHGA5P057508	3.263	-1.419
ASHGA5P057509	2.961	-0.814
ASHGA5P057511	7.981	0.857
ASHGA5P057512	8.874	0.602
ASHGA5P057513	7.633	0.882
ASHGA5P057517	3.039	0.93
ASHGA5P057518	7.247	1.379
ASHGA5P057519	4.502	0.971
ASHGA5P057521	2.908	1.068
ASHGA5P057522	6.283	2.605
ASHGA5P057525	10.819	0.482
ASHGA5P057528	2.903	1.057
ASHGA5P057530	2.57	0.39
ASHGA5P057531	3.549	1.659
ASHGA5P057533	3.12	1.104
ASHGA5P057534	2.801	0.852
ASHGA5P057535	6.387	1.51
ASHGA5P057536	3.169	1.589
ASHGA5P057537	8.072	0.929
ASHGA5P057538	4.598	2.916
ASHGA5P057539	3.026	-0.948
ASHGA5P057541	5.164	1.742
ASHGA5P057543	10.372	2.983
ASHGA5P057544	7.347	1.249
ASHGA5P057546	2.956	-0.742
ASHGA5P057547	2.985	-0.854
ASHGA5P057550	6.104	-2.549
ASHGA5P057552	4.126	0.616
ASHGA5P057553	7.306	-0.802
ASHGA5P057554	8.765	1.223
ASHGA5P057555	6.407	-0.566
ASHGA5P057556	3.237	-1.359
ASHGA5P057558	3.027	-0.947
ASHGA5P057571	3.012	0.535
ASHGA5P057572	3.132	1.499
ASHGA5P057574	2.751	0.502
ASHGA5P057578	9.645	0.924
ASHGA5P057580	3.745	2.281
ASHGA5P057581	11.707	-1.059
ASHGA5P057582	3.229	1.107
ASHGA5P057583	4.983	1.52
ASHGA5P057584	3.816	2.156
ASHGA5P057586	8.053	-0.835
ASHGA5P057589	3.892	1.631
ASHGA5P057591	3.092	-0.404
ASHGA5P057592	3.827	2.905
ASHGA5P057597	3.684	2.448
ASHGA5P057598	4.412	1.95
ASHGA5P057602	10.592	0.893
ASHGA5P057605	7.969	3.597
ASHGA5P057606	4.348	1.676
ASHGA5P057609	9.743	-0.887
ASHGA5P057611	2.631	0.513
ASHGA5P057614	6.853	1.025
ASHGA5P057617	2.87	0.992
ASHGA5P057620	4.489	1.109
ASHGA5P057621	4.241	1.496
ASHGA5P057623	2.72	0.691
ASHGA5P057624	5.116	0.549
ASHGA5P057625	2.905	0.786
ASHGA5P057627	7.082	-0.51
ASHGA5P057631	4.622	1.382
ASHGA5P057632	5.684	1.822
ASHGA5P057634	9.121	0.828
ASHGA5P057635	8.459	0.702
ASHGA5P057637	9.253	1.157
ASHGA5P057638	3.631	0.778
ASHGA5P057639	3.305	1.738
ASHGA5P057640	4.407	1.176
ASHGA5P057641	5.82	1.072
ASHGA5P057642	2.888	1.027
ASHGA5P057644	8.514	-0.642
ASHGA5P057645	4.227	-3.347
ASHGA5P057646	5.589	-1.036
ASHGA5P057647	4.936	0.576
ASHGA5P057650	3.769	-1.356
ASHGA5P057652	5.046	1.858
ASHGA5P057655	5.826	1.116
ASHGA5P057656	4.121	-2.315
ASHGA5P057662	7.171	1.164
ASHGA5P057663	4.167	1.095
ASHGA5P057664	3.344	-1.356
ASHGA5P057668	8.831	-0.303
ASHGA5P057677	6.883	1.04
ASHGA5P057679	9.663	0.543
ASHGA5P057682	5.908	1.117
ASHGA5P057683	6.267	1.386
ASHGA5P057685	3.196	1.276
ASHGA5P057686	8.383	0.793
ASHGA5P057688	2.915	-0.725
ASHGA5P057689	4.367	-1.766
ASHGA5P057690	4.853	-2.308
ASHGA5P057692	2.829	0.909
ASHGA5P057693	2.59	0.431
ASHGA5P057695	6.705	1.378
ASHGA5P057699	4.541	1.648
ASHGA5P057700	3.072	1.394
ASHGA5P057703	3.276	-1.444
ASHGA5P057705	4.916	2.074
ASHGA5P057706	5.911	1.023
ASHGA5P057707	5.987	3.239
ASHGA5P057709	3.845	-1.354
ASHGA5P057710	6.238	1.094
ASHGA5P057711	3.077	1.405
ASHGA5P057712	2.868	0.828
ASHGA5P057713	8.38	0.718
ASHGA5P057714	5.881	2.023
ASHGA5P057716	5.254	1.115
ASHGA5P057717	7.645	3.039
ASHGA5P057718	4.492	-2.909
ASHGA5P057720	6.811	1.228
ASHGA5P057721	6.318	0.972
ASHGA5P057726	5.595	1.433
ASHGA5P057727	4.421	1.423
ASHGA5P057730	13.494	0.319
ASHGA5P057731	5.133	0.791
ASHGA5P057734	6.603	2.762
ASHGA5P057736	5.049	1.491
ASHGA5P057737	7.136	-0.308
ASHGA5P057738	8.264	0.991
ASHGA5P057739	6.706	0.661
ASHGA5P057740	3.048	1.347
ASHGA5P057741	7.284	0.979
ASHGA5P057742	2.652	0.554
ASHGA5P057743	12.184	2.878
ASHGA5P057744	2.936	1.029
ASHGA5P057746	3.767	-0.814
ASHGA5P057747	9.27	1.209
ASHGA5P057748	3.629	-2.041
ASHGA5P057749	6.065	2.564
ASHGA5P057754	10.47	1.341
ASHGA5P057756	4.909	1.037
ASHGA5P057757	3.564	-0.81
ASHGA5P057759	7.017	1.089
ASHGA5P057763	4.581	-2.317
ASHGA5P057764	7.238	0.701
ASHGA5P057765	5.249	0.689
ASHGA5P057767	4.317	1.124
ASHGA5P057768	5.819	0.507
ASHGA5P057771	7.273	1.988
ASHGA5P057772	9.251	1.628
ASHGA5P057773	3.911	2.253
ASHGA5P057774	12.803	-0.736
ASHGA5P057775	2.661	0.453
ASHGA5P057777	5.605	1.161
ASHGA5P057778	5.348	0.858
ASHGA5P057779	4.666	1.549
ASHGA5P057781	5.285	0.914
ASHGA5P057783	7.002	2.269
ASHGA5P057785	7.197	0.682
ASHGA5P057786	3.277	-1.435
ASHGA5P057787	2.811	0.666
ASHGA5P057788	2.978	1.206
ASHGA5P057789	2.913	1.076
ASHGA5P057793	5.223	0.836
ASHGA5P057795	2.721	0.692
ASHGA5P057796	2.924	0.868
ASHGA5P057797	6.631	1.4
ASHGA5P057798	2.8	0.85
ASHGA5P057801	4.954	0.471
ASHGA5P057802	5.245	1.385
ASHGA5P057804	6.288	0.968
ASHGA5P057806	5.24	1.957
ASHGA5P057807	3.005	1.26
ASHGA5P057809	5.781	-1.176
ASHGA5P057810	9.426	1.093
ASHGA5P057812	6.921	1.546
ASHGA5P057814	7.144	0.418
ASHGA5P057815	2.679	0.609
ASHGA5P057816	5.335	0.964
ASHGA5P057819	7.905	0.629
ASHGA5P057824	2.909	1.069
ASHGA5P057825	2.641	0.534
ASHGA5P057826	5.302	0.645
ASHGA5P057827	6.039	0.463
ASHGA5P057830	5.363	2.953
ASHGA5P057831	8.964	1.099
ASHGA5P057833	2.932	0.813
ASHGA5P057834	6.81	1.454
ASHGA5P057836	8.54	-0.961
ASHGA5P057837	5.015	1.157
ASHGA5P057838	3.073	1.397
ASHGA5P057840	5.349	0.591
ASHGA5P057842	4.614	1.067
ASHGA5P057849	6.996	0.659
ASHGA5P057854	5.934	0.656
ASHGA5P057855	2.616	0.469
ASHGA5P057856	5.682	3.882
ASHGA5P057860	4.911	0.88
ASHGA5P057862	8.131	1.022
ASHGA5P057865	12.178	-0.9
ASHGA5P057869	8.305	2.057
ASHGA5P057870	12.501	-0.572
ASHGA5P057871	2.911	0.932
ASHGA5P057874	3.405	-1.707
ASHGA5P057875	3.399	-1.687
ASHGA5P057876	7.78	0.692
ASHGA5P057881	6.948	1.905
ASHGA5P057882	12.77	-0.613
ASHGA5P057883	5.426	0.905
ASHGA5P057884	6.173	1.109
ASHGA5P057885	5.091	1.483
ASHGA5P057886	6.913	0.642
ASHGA5P057887	2.823	0.881
ASHGA5P057888	2.683	0.499
ASHGA5P057889	6.854	0.335
ASHGA5P057891	4.332	1.488
ASHGA5P057895	2.645	0.352
ASHGA5P057901	3.923	2.696
ASHGA5P057904	5.205	0.981
ASHGA5P057905	3.675	-1.021
ASHGA5P057906	4.685	1.723
ASHGA5P057910	3.018	1.287
ASHGA5P057915	8.837	1.509
ASHGA5P057918	2.852	0.955
ASHGA5P057921	2.922	1.095
ASHGA5P057926	7.211	1.298
ASHGA5P057927	7.562	1.344
ASHGA5P057928	7.86	1.29
ASHGA5P057929	2.904	1.059
ASHGA5P057930	7.582	1.936
ASHGA5P057931	5.684	1.22
ASHGA5P057933	4.331	0.891
ASHGA5P057935	8.214	0.923
ASHGA5P057936	2.959	-0.769
ASHGA5P057940	8.903	-1.062
ASHGA5P057941	7.886	1.23
ASHGA5P057942	3.903	2.268
ASHGA5P057943	4.948	2.132
ASHGA5P057948	2.951	1.127
ASHGA5P057951	4.298	-1.944
ASHGA5P057956	3.039	1.329
ASHGA5P057957	10.397	-0.938
ASHGA5P057960	7.978	2.005
ASHGA5P057962	9.306	1.304
ASHGA5P057963	8.647	4.174
ASHGA5P057965	3.371	-1.561
ASHGA5P057968	2.962	0.922
ASHGA5P057969	2.946	1.143
ASHGA5P057972	3.064	1.26
ASHGA5P057975	3.126	1.225
ASHGA5P057976	7.434	0.712
ASHGA5P057977	4.764	-1.534
ASHGA5P057978	3.169	1.103
ASHGA5P057980	9.364	4.015
ASHGA5P057982	6.988	1.22
ASHGA5P057983	12.2	-0.494
ASHGA5P057984	10.607	1.42
ASHGA5P057986	3.017	1.285
ASHGA5P057987	6.695	0.997
ASHGA5P057988	5.967	1.009
ASHGA5P057989	4.283	2.978
ASHGA5P057990	7.989	-1.211
ASHGA5P057991	5.745	0.613
ASHGA5P057993	6.251	1.603
ASHGA5P057995	6.281	0.343
ASHGA5P057996	16.62	0.646
ASHGA5P057997	9.529	1.142
ASHGA5P057998	5.9	0.592
ASHGA5P057999	6.738	0.474
ASHGA5P058000	7.667	3.748
ASHGA5P058001	5.205	1.589
ASHGA5P058003	7.907	1.044
ASHGA5P058005	7.205	1.691
ASHGA5P058006	5.61	-0.976
ASHGA5P058007	5.78	2.736
ASHGA5P058009	7.371	1.53
ASHGA5P058010	6.716	0.434
ASHGA5P058014	7.195	3.885
ASHGA5P058015	7.017	3.824
ASHGA5P058016	8.262	3.57
ASHGA5P058019	3.591	-0.789
ASHGA5P058020	3.602	2.111
ASHGA5P058021	3.006	-0.896
ASHGA5P058022	5.488	-2.204
ASHGA5P058024	3.188	1.511
ASHGA5P058028	9.058	3.135
ASHGA5P058029	9.362	3.924
ASHGA5P058031	6.896	0.589
ASHGA5P058032	5.163	0.721
ASHGA5P058033	6.326	0.672
ASHGA5P058034	8.026	1.334
ASHGA5P058040	4.529	1.418
ASHGA5P058043	4.547	1.524
ASHGA5P058044	4.627	1.512
ASHGA5P058045	6.635	0.67
ASHGA5P058046	6.584	2.355
ASHGA5P058047	7.787	0.737
ASHGA5P058048	5.446	1.671
ASHGA5P058049	4.72	0.965
ASHGA5P058050	8.349	-0.522
ASHGA5P058051	4.981	1.323
ASHGA5P058052	4.354	-2.097
ASHGA5P058053	4.567	1.048
ASHGA5P058054	9.472	1.912
ASHGA5P058055	9.24	1.451
ASHGA5P058056	5.122	1.573
ASHGA5P058057	7.217	0.388
ASHGA5P058059	6.929	3.771
ASHGA5P058060	6.223	0.514
ASHGA5P058063	10.809	1.128
ASHGA5P058065	9.11	2.962
ASHGA5P058069	3.241	1.733
ASHGA5P058071	4.659	-1.219
ASHGA5P058076	11.569	-0.357
ASHGA5P058079	3.284	1.517
ASHGA5P058080	2.802	0.777
ASHGA5P058085	4.536	3.249
ASHGA5P058087	2.753	0.654
ASHGA5P058088	3.849	1.46
ASHGA5P058092	9.998	0.401
ASHGA5P058093	4.814	1.035
ASHGA5P058094	2.661	0.574
ASHGA5P058095	7.652	-0.85
ASHGA5P058098	9.814	5.483
ASHGA5P058099	9.449	0.502
ASHGA5P058100	6.062	1.36
ASHGA5P058102	8.244	2.215
ASHGA5P058104	2.773	0.797
ASHGA5P058108	2.687	0.595
ASHGA5P058109	3.227	-1.339
ASHGA5P058110	4.999	0.96
ASHGA5P058112	7.525	0.439
ASHGA5P058113	3.754	1.73
ASHGA5P058116	3.05	1.35
ASHGA5P058117	5.183	1.073
ASHGA5P058122	7.68	0.453
ASHGA5P058123	2.78	0.81
ASHGA5P058124	5.873	0.417
ASHGA5P058126	2.851	0.71
ASHGA5P058127	4.104	2.385
ASHGA5P058128	3.123	-1.137
ASHGA5P058130	7.391	1.115
ASHGA5P058131	5.103	2.251
ASHGA5P058136	3.204	1.629
ASHGA5P058138	2.706	0.504
ASHGA5P058139	4.688	4.626
ASHGA5P058140	5.325	5.153
ASHGA5P058141	7.953	0.802
ASHGA5P058142	3.107	0.918
ASHGA5P058143	6.183	1.032
ASHGA5P058145	5.01	0.491
ASHGA5P058146	7.359	1.684
ASHGA5P058148	2.652	0.555
ASHGA5P058151	5.214	-1.276
ASHGA5P058153	6.727	3.338
ASHGA5P058154	6.805	3.876
ASHGA5P058155	6.126	0.704
ASHGA5P058156	5.425	0.807
ASHGA5P058157	2.585	0.421
ASHGA5P058158	4.325	1.608
ASHGA5P058159	3.154	1.234
ASHGA5P058160	3.098	-0.903
ASHGA5P058161	7.778	0.975
ASHGA5P058165	8.87	2.372
ASHGA5P058166	2.829	0.908
ASHGA5P058167	4.311	0.693
ASHGA5P058168	9.766	-0.783
ASHGA5P058170	7.997	0.769
ASHGA5P058171	7.778	0.437
ASHGA5P058173	2.703	0.656
ASHGA5P058176	3.878	1.078
ASHGA5P058177	10.931	-1.033
ASHGA5P058178	8.302	-2.058
ASHGA5P058180	2.914	1.019
ASHGA5P058181	3.352	1.408
ASHGA5P058182	5.715	1.16
ASHGA5P058184	9.034	1.337
ASHGA5P058186	10.791	0.715
ASHGA5P058187	9.762	1.492
ASHGA5P058189	4.578	0.881
ASHGA5P058190	7.415	1.163
ASHGA5P058192	9.805	1.677
ASHGA5P058194	9.391	2.391
ASHGA5P058195	7.94	0.923
ASHGA5P058198	5.144	0.661
ASHGA5P058199	8.461	1.989
ASHGA5P058200	6.548	1.094
ASHGA5P058201	6.819	0.958
ASHGA5P058203	4.336	1.002
ASHGA5P058204	6.603	0.704
ASHGA5P058206	5.163	2.139
ASHGA5P058207	5.826	3.362
ASHGA5P058208	4.716	-2.126
ASHGA5P058209	9.744	0.766
ASHGA5P058210	2.872	0.983
ASHGA5P058212	3.179	-1.246
ASHGA5P058217	3.648	-2.195
ASHGA5P058220	11.005	1.414
ASHGA5P058221	8.456	1.58
ASHGA5P058223	5.877	1.281
ASHGA5P058224	6.243	-0.524
ASHGA5P058225	5.937	-0.668
ASHGA5P058226	4.02	-2.833
ASHGA5P058227	8.534	0.712
ASHGA5P058229	3.463	-1.309
ASHGA5P058231	3.181	0.94
ASHGA5P058232	7.986	2.281
ASHGA5P058234	8.309	-0.599
ASHGA5P058238	6.347	0.721
ASHGA5P058239	4.484	1.134
ASHGA5P058240	6.233	1.026
ASHGA5P058241	8.162	1.013
ASHGA5P058242	2.88	1.01
ASHGA5P058243	7.619	1.276
ASHGA5P058244	4.377	1.51
ASHGA5P058245	3.309	-1.514
ASHGA5P058246	7.896	1.359
ASHGA5P058249	11.481	1.505
ASHGA5P058250	5.246	0.61
ASHGA5P058251	3.237	-1.356
ASHGA5P058252	5.754	0.568
ASHGA5P058255	2.578	0.406
ASHGA5P058256	8.042	1.215
ASHGA5P058257	4.429	1.524
ASHGA5P058261	3.038	-0.972
ASHGA5P058264	4.3	1.101
ASHGA5P058265	7.249	-1.352
ASHGA5P058266	6.39	0.394
ASHGA5P058268	8.308	0.44
ASHGA5P058270	7.414	0.374
ASHGA5P058273	6.437	5.953
ASHGA5P058274	6.107	1.143
ASHGA5P058276	5.268	4.181
ASHGA5P058280	4.898	-4.404
ASHGA5P058281	10.552	-2.665
ASHGA5P058282	8.667	1.107
ASHGA5P058284	12.934	0.778
ASHGA5P058285	7.334	0.637
ASHGA5P058288	2.916	-0.723
ASHGA5P058289	11.48	0.76
ASHGA5P058291	4.553	1.149
ASHGA5P058293	2.976	1.061
ASHGA5P058295	8.753	0.63
ASHGA5P058297	6.525	0.485
ASHGA5P058300	3.05	1.35
ASHGA5P058301	2.938	1.126
ASHGA5P058303	8.156	0.367
ASHGA5P058304	9.524	-2.876
ASHGA5P058305	9.525	-2.951
ASHGA5P058306	12.249	1.163
ASHGA5P058307	5.711	-0.631
ASHGA5P058308	4.166	1.539
ASHGA5P058311	9.561	1.275
ASHGA5P058312	7.436	0.366
ASHGA5P058315	6.904	1.122
ASHGA5P058316	2.768	0.787
ASHGA5P058318	7.623	-1.518
ASHGA5P058321	12.393	-0.949
ASHGA5P058322	6.099	0.65
ASHGA5P058323	4.086	-1.089
ASHGA5P058324	6.291	0.973
ASHGA5P058325	3.895	-1.369
ASHGA5P058326	2.693	0.562
ASHGA5P058327	5.729	2.35
ASHGA5P058328	3.112	1.474
ASHGA5P058329	3.074	1.398
ASHGA5P058330	7.072	-0.391
ASHGA5P058335	3.424	1.663
ASHGA5P058336	5.079	1.242
ASHGA5P058337	6.404	-1.072
ASHGA5P058338	5.635	-1.797
ASHGA5P058340	2.917	-0.653
ASHGA5P058341	9.814	1.191
ASHGA5P058342	3.588	2.188
ASHGA5P058344	4.415	0.395
ASHGA5P058346	7.102	1.265
ASHGA5P058348	10.629	0.526
ASHGA5P058349	6.116	-1.827
ASHGA5P058350	9.916	-0.43
ASHGA5P058351	4.865	-1.48
