ID	log2(fold change)	-log10(Pvalue)
ASHGA5P028132	2.269	4.778
ASHGA5P028133	-0.833	3.363
ASHGA5P028136	-2.867	5.042
ASHGA5P028138	1.135	4.353
ASHGA5P028141	1.342	1.995
ASHGA5P028144	1.876	3.353
ASHGA5P028145	0.347	1.768
ASHGA5P028146	1.675	4.332
ASHGA5P028148	1.371	1.964
ASHGA5P028150	-1.434	2.896
ASHGA5P028152	-1.268	2.629
ASHGA5P028156	-0.344	1.729
ASHGA5P028166	-3.305	4.76
ASHGA5P028167	0.654	2.172
ASHGA5P028170	0.482	1.652
ASHGA5P028171	-1.088	2.292
ASHGA5P028172	0.711	2.09
ASHGA5P028173	0.814	3.437
ASHGA5P028178	1.88	5.439
ASHGA5P028179	0.995	2.172
ASHGA5P028180	0.371	1.711
ASHGA5P028181	-1.255	2.196
ASHGA5P028183	1.58	1.954
ASHGA5P028184	1.274	2.386
ASHGA5P028185	-0.541	2.192
ASHGA5P028187	-2.372	4.127
ASHGA5P028188	0.68	2.216
ASHGA5P028192	1.505	2.888
ASHGA5P028194	1.312	2.503
ASHGA5P028198	-3.609	3.866
ASHGA5P028199	1.554	4.385
ASHGA5P028200	2.541	5.169
ASHGA5P028201	-1.174	2.356
ASHGA5P028203	1.705	3.153
ASHGA5P028204	1.066	2.15
ASHGA5P028206	1.314	1.862
ASHGA5P028207	2.334	4.689
ASHGA5P028208	-0.384	1.628
ASHGA5P028211	-1.178	2.194
ASHGA5P028212	-1.457	3.217
ASHGA5P028214	0.852	2.067
ASHGA5P028216	1.757	1.774
ASHGA5P028217	0.662	3.065
ASHGA5P028221	-0.915	3.223
ASHGA5P028223	-0.411	2.023
ASHGA5P028224	-0.744	1.668
ASHGA5P028225	-1.042	3.597
ASHGA5P028226	0.535	2.129
ASHGA5P028227	-0.667	2.296
ASHGA5P028229	0.872	3.161
ASHGA5P028231	0.527	1.596
ASHGA5P028233	1.293	2.881
ASHGA5P028234	5.153	8.017
ASHGA5P028236	1.819	3.751
ASHGA5P028237	-0.439	2.241
ASHGA5P028238	-0.556	2.057
ASHGA5P028239	-2.713	5.249
ASHGA5P028240	0.995	1.673
ASHGA5P028243	0.342	1.68
ASHGA5P028247	0.876	3.528
ASHGA5P028248	-1.384	4.873
ASHGA5P028250	-3.318	2.671
ASHGA5P028251	-2.421	5.008
ASHGA5P028252	-2.945	5.881
ASHGA5P028255	0.845	2.652
ASHGA5P028256	1.023	2.284
ASHGA5P028257	-0.507	2.379
ASHGA5P028259	1.174	2.101
ASHGA5P028260	1.699	3.631
ASHGA5P028265	2.481	4.029
ASHGA5P028266	-0.892	3.478
ASHGA5P028267	3.57	5.566
ASHGA5P028268	0.467	1.958
ASHGA5P028270	-2.962	6.496
ASHGA5P028272	0.974	3.903
ASHGA5P028273	-2.09	5.535
ASHGA5P028274	-1.128	3.066
ASHGA5P028275	-1.552	2.926
ASHGA5P028276	-0.831	2.995
ASHGA5P028277	1.14	1.746
ASHGA5P028280	2.278	5.477
ASHGA5P028284	-2.702	6.162
ASHGA5P028285	0.71	2.238
ASHGA5P028287	0.406	1.579
ASHGA5P028288	-2.212	5.262
ASHGA5P028290	-1.55	1.586
ASHGA5P028291	1.366	4.695
ASHGA5P028294	-3.204	5.617
ASHGA5P028297	2.508	1.65
ASHGA5P028299	-1.355	2.63
ASHGA5P028300	3.233	4.67
ASHGA5P028302	1.103	3.709
ASHGA5P028304	1.739	4.333
ASHGA5P028306	1.245	4.372
ASHGA5P028308	1.261	2.831
ASHGA5P028309	-1.654	4.896
ASHGA5P028311	1.523	2.401
ASHGA5P028315	0.616	2.884
ASHGA5P028316	0.773	2.7
ASHGA5P028318	-0.442	1.775
ASHGA5P028319	-0.73	2.093
ASHGA5P028320	2.544	5.631
ASHGA5P028323	1.191	1.816
ASHGA5P028327	1.47	1.7
ASHGA5P028329	1.055	2.62
ASHGA5P028330	-0.679	3.31
ASHGA5P028331	1.279	2.033
ASHGA5P028332	-1.294	3.142
ASHGA5P028336	2.461	5.735
ASHGA5P028338	0.621	2.634
ASHGA5P028340	0.716	2.77
ASHGA5P028342	0.86	2.215
ASHGA5P028344	0.746	1.955
ASHGA5P028347	1.498	3.456
ASHGA5P028348	-0.754	2.302
ASHGA5P028350	-0.727	1.792
ASHGA5P028352	0.879	2.62
ASHGA5P028353	0.839	3.483
ASHGA5P028354	-3.09	5.909
ASHGA5P028357	1.971	4.393
ASHGA5P028358	0.603	1.715
ASHGA5P028360	-0.977	3.366
ASHGA5P028361	4.797	6.459
ASHGA5P028363	0.79	2.697
ASHGA5P028364	-1.085	3.724
ASHGA5P028366	-0.825	2.792
ASHGA5P028370	-0.745	2.524
ASHGA5P028372	1.25	2.063
ASHGA5P028375	1.023	2.123
ASHGA5P028379	0.53	2.337
ASHGA5P028382	1.016	2.524
ASHGA5P028385	-0.867	2.203
ASHGA5P028389	-0.524	2.493
ASHGA5P028391	0.624	2.128
ASHGA5P028393	-0.805	1.782
ASHGA5P028394	2.171	2.686
ASHGA5P028396	1.663	3.316
ASHGA5P028397	0.825	3.446
ASHGA5P028399	0.841	3.097
ASHGA5P028401	-0.862	1.896
ASHGA5P028403	-0.747	2.695
ASHGA5P028405	1.375	1.942
ASHGA5P028406	2.273	3.962
ASHGA5P028407	0.944	2.269
ASHGA5P028411	1.339	3.049
ASHGA5P028414	0.641	2.035
ASHGA5P028415	-0.719	1.539
ASHGA5P028416	0.932	2.429
ASHGA5P028418	5.927	7.804
ASHGA5P028419	-0.331	1.802
ASHGA5P028420	-1.592	5.182
ASHGA5P028421	-1.791	5.288
ASHGA5P028422	0.425	2.214
ASHGA5P028423	1.606	4.422
ASHGA5P028425	0.974	2.865
ASHGA5P028426	-1.593	3.291
ASHGA5P028428	0.623	2.181
ASHGA5P028429	0.673	1.555
ASHGA5P028430	0.757	2.296
ASHGA5P028434	-1.566	4.823
ASHGA5P028435	4.204	7.601
ASHGA5P028436	1.008	2.324
ASHGA5P028438	1.332	4.19
ASHGA5P028439	-1.003	2.034
ASHGA5P028441	-0.87	2.462
ASHGA5P028442	-0.987	2.154
ASHGA5P028445	0.591	2.609
ASHGA5P028451	0.927	2.916
ASHGA5P028452	1.494	3.439
ASHGA5P028454	-1.073	3.778
ASHGA5P028456	-2.437	6.283
ASHGA5P028461	1.104	3.033
ASHGA5P028465	1.784	3.526
ASHGA5P028467	0.708	2.463
ASHGA5P028468	0.61	2.656
ASHGA5P028469	-0.852	1.701
ASHGA5P028470	-1.746	4.103
ASHGA5P028472	0.444	2.126
ASHGA5P028473	1.297	1.881
ASHGA5P028474	0.869	2.59
ASHGA5P028476	0.595	2.267
ASHGA5P028482	-1.825	1.718
ASHGA5P028483	1.059	2.15
ASHGA5P028484	1.439	2.962
ASHGA5P028485	1.973	5.224
ASHGA5P028486	1.228	2.015
ASHGA5P028487	2.858	6.216
ASHGA5P028488	-1.44	3.595
ASHGA5P028489	1.149	2.202
ASHGA5P028490	2.437	3.824
ASHGA5P028491	-1.201	2.472
ASHGA5P028495	0.506	2.345
ASHGA5P028496	-2.71	5.732
ASHGA5P028497	1.086	3.257
ASHGA5P028499	1.252	3.886
ASHGA5P028500	1.167	1.926
ASHGA5P028505	-1.17	2.615
ASHGA5P028506	-2.024	5.669
ASHGA5P028507	2.917	3.231
ASHGA5P028508	-1.483	1.75
ASHGA5P028509	0.576	1.904
ASHGA5P028510	0.83	2.923
ASHGA5P028511	-1.727	4.866
ASHGA5P028514	-1.455	3.846
ASHGA5P028516	0.872	2.373
ASHGA5P028517	0.776	3.396
ASHGA5P028518	-0.446	1.759
ASHGA5P028519	0.986	2.289
ASHGA5P028520	1.269	1.697
ASHGA5P028521	0.897	2.812
ASHGA5P028522	0.943	2.036
ASHGA5P028523	1.456	3.941
ASHGA5P028526	0.462	1.879
ASHGA5P028530	0.551	2.016
ASHGA5P028534	3.462	5.525
ASHGA5P028536	1.514	4.557
ASHGA5P028539	-0.807	1.967
ASHGA5P028542	0.627	1.882
ASHGA5P028543	0.777	2.736
ASHGA5P028544	-1.201	2.574
ASHGA5P028545	-1.257	3.394
ASHGA5P028546	-2.227	4.638
ASHGA5P028548	0.827	2.601
ASHGA5P028550	1.743	4.428
ASHGA5P028551	-1.99	4.417
ASHGA5P028553	0.882	3.305
ASHGA5P028554	-1.754	5.622
ASHGA5P028556	-1.553	5.106
ASHGA5P028557	1.807	3.907
ASHGA5P028558	-2.658	5.418
ASHGA5P028559	-2.182	4.31
ASHGA5P028560	-1.444	4.377
ASHGA5P028561	-1.805	4.676
ASHGA5P028562	0.58	1.605
ASHGA5P028563	-1.121	3.623
ASHGA5P028564	-0.794	2.5
ASHGA5P028566	2.161	5.123
ASHGA5P028567	1.614	4.745
ASHGA5P028568	1.019	2.845
ASHGA5P028572	1.152	2.114
ASHGA5P028573	1.039	3.431
ASHGA5P028574	-2.188	5.392
ASHGA5P028576	1.369	2.692
ASHGA5P028582	0.833	1.866
ASHGA5P028584	3.955	7.31
ASHGA5P028586	1.475	3.406
ASHGA5P028588	1.293	2.03
ASHGA5P028592	0.865	2.44
ASHGA5P028594	2.015	3.355
ASHGA5P028595	0.799	2.893
ASHGA5P028596	0.453	2.288
ASHGA5P028597	-0.859	3.549
ASHGA5P028599	-1.412	2.241
ASHGA5P028601	0.563	1.905
ASHGA5P028604	0.581	2.053
ASHGA5P028605	2.042	5.11
ASHGA5P028606	1.674	1.718
ASHGA5P028608	0.767	2.003
ASHGA5P028609	-1.301	3.415
ASHGA5P028612	0.392	1.804
ASHGA5P028613	0.648	2.825
ASHGA5P028615	-1.234	3.152
ASHGA5P028618	0.589	2.889
ASHGA5P028619	1.508	3.36
ASHGA5P028620	0.529	1.942
ASHGA5P028622	1.47	3.956
ASHGA5P028626	0.448	1.651
ASHGA5P028627	1.334	2.511
ASHGA5P028633	-3.696	7.325
ASHGA5P028634	1.955	3.493
ASHGA5P028635	1.81	3.353
ASHGA5P028636	4.181	4.812
ASHGA5P028637	-2.99	4.058
ASHGA5P028640	0.916	1.693
ASHGA5P028643	-1.168	1.924
ASHGA5P028645	-1.338	4.526
ASHGA5P028647	-1.187	3.008
ASHGA5P028648	0.669	1.631
ASHGA5P028649	-0.876	2.934
ASHGA5P028651	1.213	4.745
ASHGA5P028652	-0.544	1.57
ASHGA5P028655	0.922	1.979
ASHGA5P028661	0.574	2.397
ASHGA5P028664	-2.636	6.404
ASHGA5P028670	2.61	5.651
ASHGA5P028671	-3.968	6.704
ASHGA5P028679	0.636	2.494
ASHGA5P028687	1.891	3.051
ASHGA5P028688	-1.131	3.717
ASHGA5P028691	-0.441	2.152
ASHGA5P028692	0.631	2.965
ASHGA5P028693	-0.39	1.667
ASHGA5P028694	-0.954	2.548
ASHGA5P028695	0.856	1.796
ASHGA5P028696	2.137	4.15
ASHGA5P028697	0.817	2.924
ASHGA5P028701	-1.032	2.207
ASHGA5P028702	-0.745	2.942
ASHGA5P028703	0.667	3.226
ASHGA5P028704	-0.612	2.984
ASHGA5P028707	-0.475	2.199
ASHGA5P028708	0.606	2.668
ASHGA5P028713	-0.605	1.857
ASHGA5P028714	-0.778	1.847
ASHGA5P028715	-0.375	1.655
ASHGA5P028716	1.144	4.338
ASHGA5P028718	0.842	3.836
ASHGA5P028719	1.404	4.612
ASHGA5P028720	0.886	1.757
ASHGA5P028721	-3.144	4.981
ASHGA5P028723	-3.109	3.535
ASHGA5P028725	0.714	3.194
ASHGA5P028727	0.475	1.565
ASHGA5P028728	1.041	3.579
ASHGA5P028729	3.733	5.078
ASHGA5P028730	1.41	2.486
ASHGA5P028731	0.607	3.004
ASHGA5P028733	2.309	5.705
ASHGA5P028734	0.565	1.933
ASHGA5P028735	0.498	1.657
ASHGA5P028736	0.747	2.621
ASHGA5P028737	2.54	1.668
ASHGA5P028741	2.15	5.52
ASHGA5P028743	2.007	5.004
ASHGA5P028744	-0.802	1.904
ASHGA5P028745	1.457	4.091
ASHGA5P028746	-0.534	2.167
ASHGA5P028751	1.168	3.165
ASHGA5P028752	1.824	3.367
ASHGA5P028753	-2.377	4.746
ASHGA5P028757	4.26	6.529
ASHGA5P028758	-1.296	3.967
ASHGA5P028759	1.018	2.201
ASHGA5P028760	0.857	3.243
ASHGA5P028762	0.614	1.668
ASHGA5P028763	1.144	2.812
ASHGA5P028767	-1.556	4.561
ASHGA5P028768	0.717	3.162
ASHGA5P028772	6.51	6.294
ASHGA5P028773	1.664	5.04
ASHGA5P028777	-0.364	1.671
ASHGA5P028778	-1.378	2.079
ASHGA5P028786	2.895	6.335
ASHGA5P028787	-0.625	2.851
ASHGA5P028788	1.119	2.101
ASHGA5P028789	-3.282	6.174
ASHGA5P028791	1.3	2.008
ASHGA5P028792	1.942	2.001
ASHGA5P028793	-1.24	3.076
ASHGA5P028794	1.24	2.111
ASHGA5P028795	1.072	2.16
ASHGA5P028796	-1.232	3.192
ASHGA5P028797	1.258	4.653
ASHGA5P028798	0.656	2.357
ASHGA5P028799	1.231	2.497
ASHGA5P028801	-3.221	2.757
ASHGA5P028802	0.91	2.482
ASHGA5P028803	2.267	4.5
ASHGA5P028806	1.035	3.093
ASHGA5P028807	-1.05	3.28
ASHGA5P028808	0.534	1.611
ASHGA5P028809	1.221	3.759
ASHGA5P028810	0.874	2.494
ASHGA5P028815	0.964	1.898
ASHGA5P028818	-0.44	2.098
ASHGA5P028823	-0.533	2.042
ASHGA5P028825	2.257	4.747
ASHGA5P028826	2.489	5.813
ASHGA5P028827	-0.849	3.173
ASHGA5P028829	0.804	1.976
ASHGA5P028830	-2.218	4.037
ASHGA5P028836	-0.754	2.801
ASHGA5P028837	-2.935	2.032
ASHGA5P028839	-5.017	8.315
ASHGA5P028841	1.969	5.26
ASHGA5P028842	1.167	4.362
ASHGA5P028843	1.438	4.761
ASHGA5P028845	0.779	2.664
ASHGA5P028848	-0.868	1.622
ASHGA5P028850	0.66	2.749
ASHGA5P028852	1.198	2.003
ASHGA5P028853	0.474	1.859
ASHGA5P028855	0.706	1.953
ASHGA5P028858	0.846	2.507
ASHGA5P028860	1.288	2.009
ASHGA5P028861	0.637	2.375
ASHGA5P028862	-1.651	3.427
ASHGA5P028865	2.087	3.806
ASHGA5P028869	-4.096	6.357
ASHGA5P028874	1.232	2.218
ASHGA5P028875	2.071	2.765
ASHGA5P028876	-0.449	2.138
ASHGA5P028877	1.186	1.761
ASHGA5P028882	0.729	1.944
ASHGA5P028883	-8.872	8.056
ASHGA5P028884	1.491	4.156
ASHGA5P028886	1.463	2.447
ASHGA5P028887	2.14	1.688
ASHGA5P028888	0.733	2.138
ASHGA5P028889	0.826	3.497
ASHGA5P028892	2.323	3.816
ASHGA5P028900	-7.22	8.129
ASHGA5P028903	-6.577	4.756
ASHGA5P028906	1.087	3.493
ASHGA5P028907	0.999	3.376
ASHGA5P028908	0.806	2.058
ASHGA5P028909	-0.991	3.465
ASHGA5P028910	-0.794	3.012
ASHGA5P028912	0.641	1.889
ASHGA5P028914	-1.733	3.131
ASHGA5P028916	0.585	2.894
ASHGA5P028917	0.85	2.707
ASHGA5P028918	3.166	6.219
ASHGA5P028920	1.021	2.301
ASHGA5P028921	1.412	4.083
ASHGA5P028922	1.575	4.115
ASHGA5P028925	-3.735	7.316
ASHGA5P028927	-2.857	2.289
ASHGA5P028928	-0.914	2.455
ASHGA5P028936	0.634	1.764
ASHGA5P028937	-2.726	2.004
ASHGA5P028938	-1.187	2.942
ASHGA5P028940	-2.159	2.62
ASHGA5P028944	-0.804	1.993
ASHGA5P028950	1.506	4.25
ASHGA5P028951	-3.215	5.29
ASHGA5P028952	2.649	6.463
ASHGA5P028953	-2.105	4.244
ASHGA5P028954	3.393	4.132
ASHGA5P028955	-2.887	6.266
ASHGA5P028958	-0.542	2.206
ASHGA5P028960	1.28	4.68
ASHGA5P028961	-1.52	3.186
ASHGA5P028963	0.693	2.158
ASHGA5P028964	-0.869	3.205
ASHGA5P028969	0.74	2.105
ASHGA5P028970	0.685	1.86
ASHGA5P028972	1.334	4.036
ASHGA5P028976	-0.84	2.224
ASHGA5P028980	-0.949	2.742
ASHGA5P028981	-1.233	3.942
ASHGA5P028982	-1.165	3.489
ASHGA5P028983	-2.622	5.151
ASHGA5P028984	-0.566	1.879
ASHGA5P028987	1.857	4.412
ASHGA5P028989	-1.283	2.408
ASHGA5P028990	0.401	1.933
ASHGA5P028991	1.305	2.892
ASHGA5P028992	0.806	2.171
ASHGA5P028993	0.861	2.449
ASHGA5P028995	-1.572	1.61
ASHGA5P028996	-1.973	3.773
ASHGA5P028998	0.717	2.416
ASHGA5P028999	-3.303	5.536
ASHGA5P029006	1.19	2.613
ASHGA5P029008	0.741	3.223
ASHGA5P029009	-1.044	1.727
ASHGA5P029011	1.021	2.392
ASHGA5P029013	2.677	6.543
ASHGA5P029016	0.578	1.702
ASHGA5P029017	-0.989	3.505
ASHGA5P029021	-1.449	3.879
ASHGA5P029022	-1.144	4.329
ASHGA5P029028	0.827	3.113
ASHGA5P029029	0.784	3.141
ASHGA5P029032	0.452	2.015
ASHGA5P029034	0.431	2.114
ASHGA5P029037	-3.033	4.399
ASHGA5P029039	-0.396	1.999
ASHGA5P029040	1.231	4.163
ASHGA5P029041	0.844	2.737
ASHGA5P029042	-3.381	6.62
ASHGA5P029043	0.761	2.102
ASHGA5P029046	-4.455	4.11
ASHGA5P029048	2.504	3.352
ASHGA5P029049	0.387	1.554
ASHGA5P029051	-1.653	3.539
ASHGA5P029052	0.413	1.722
ASHGA5P029056	1.223	1.988
ASHGA5P029057	1.612	4.081
ASHGA5P029060	0.516	2.631
ASHGA5P029061	1.11	1.648
ASHGA5P029062	1.028	2.391
ASHGA5P029065	-1.183	1.687
ASHGA5P029068	1.864	4.831
ASHGA5P029071	-0.618	2.809
ASHGA5P029072	-1.946	5.323
ASHGA5P029073	1.344	1.946
ASHGA5P029074	3.638	1.542
ASHGA5P029075	-1.209	4.294
ASHGA5P029077	-1.716	2.412
ASHGA5P029078	-1.823	5.036
ASHGA5P029079	1.508	4.037
ASHGA5P029080	-1.514	3.722
ASHGA5P029081	1.148	2.159
ASHGA5P029084	1.543	2.393
ASHGA5P029086	-0.596	2.029
ASHGA5P029090	3.716	6.109
ASHGA5P029091	1.922	4.874
ASHGA5P029094	1.29	2.532
ASHGA5P029095	1.36	1.547
ASHGA5P029097	-3.107	5.545
ASHGA5P029098	-0.432	2.063
ASHGA5P029100	-1.353	4.136
ASHGA5P029105	-2.189	3.531
ASHGA5P029107	-0.377	1.566
ASHGA5P029108	-5.467	5.542
ASHGA5P029111	0.909	2.093
ASHGA5P029112	1.419	3.542
ASHGA5P029113	1.636	3.479
ASHGA5P029116	3.431	4.627
ASHGA5P029117	-1.719	5.058
ASHGA5P029118	0.503	2.285
ASHGA5P029119	1.09	3.702
ASHGA5P029120	-0.879	3.128
ASHGA5P029122	-3.661	6.5
ASHGA5P029124	0.702	2.598
ASHGA5P029126	-2.208	3.334
ASHGA5P029128	2.156	5.829
ASHGA5P029131	1.234	1.895
ASHGA5P029134	-3.496	5.906
ASHGA5P029139	-4.628	6.971
ASHGA5P029141	-2.245	3.497
ASHGA5P029142	-2.702	1.982
ASHGA5P029143	-1.325	3.411
ASHGA5P029144	1.236	2.488
ASHGA5P029145	-1.518	4.255
ASHGA5P029146	-4.947	6.425
ASHGA5P029148	-1.795	3.126
ASHGA5P029149	-3.623	5.746
ASHGA5P029151	2.262	2.466
ASHGA5P029154	-0.375	1.718
ASHGA5P029155	1.344	4.731
ASHGA5P029158	0.926	3.489
ASHGA5P029159	-4.16	5.02
ASHGA5P029160	0.722	2.834
ASHGA5P029161	-0.65	2.174
ASHGA5P029163	3.406	6.121
ASHGA5P029165	2.017	3.146
ASHGA5P029166	-0.701	1.986
ASHGA5P029167	1.051	4.298
ASHGA5P029168	-2.854	4.593
ASHGA5P029169	1.511	2.751
ASHGA5P029170	-1.4	2.983
ASHGA5P029171	-0.904	3.422
ASHGA5P029173	-0.385	1.681
ASHGA5P029174	-1.402	4.736
ASHGA5P029178	-3.958	7.178
ASHGA5P029181	-0.515	1.855
ASHGA5P029182	1.123	3.046
ASHGA5P029183	-0.378	1.833
ASHGA5P029185	1.275	4.2
ASHGA5P029186	-2.135	3.278
ASHGA5P029187	-1.838	5.338
ASHGA5P029188	-2.812	2.363
ASHGA5P029189	2.062	4.618
ASHGA5P029190	1.374	1.942
ASHGA5P029195	1.517	2.251
ASHGA5P029196	1.738	4.496
ASHGA5P029197	1.097	2.182
ASHGA5P029200	1.594	5.281
ASHGA5P029203	-2.595	2.415
ASHGA5P029206	0.945	1.621
ASHGA5P029207	-1.288	3.193
ASHGA5P029209	-1.193	3.793
ASHGA5P029210	0.457	1.684
ASHGA5P029211	0.719	2.783
ASHGA5P029213	-0.95	3.149
ASHGA5P029216	-1.254	3.948
ASHGA5P029220	-1.746	2.394
ASHGA5P029221	2.303	5.569
ASHGA5P029225	-1.661	3.201
ASHGA5P029228	1.02	4.251
ASHGA5P029231	1.564	5.183
ASHGA5P029233	1.367	2.09
ASHGA5P029234	1.081	2.155
ASHGA5P029236	-3.045	4.113
ASHGA5P029238	0.909	3.402
ASHGA5P029242	-1.142	1.575
ASHGA5P029243	-0.413	1.61
ASHGA5P029244	1.007	3.405
ASHGA5P029245	-0.965	4.059
ASHGA5P029246	1.363	4.056
ASHGA5P029249	1.556	3.236
ASHGA5P029251	-1.63	5.061
ASHGA5P029253	0.691	1.986
ASHGA5P029254	0.669	2.318
ASHGA5P029255	-1.537	3.346
ASHGA5P029256	1.782	4.715
ASHGA5P029259	2.647	4.327
ASHGA5P029264	1.446	4.215
ASHGA5P029267	1.082	2.45
ASHGA5P029268	1.262	3.518
ASHGA5P029269	3.418	2.876
ASHGA5P029270	0.575	1.766
ASHGA5P029274	0.395	1.602
ASHGA5P029277	0.602	2.45
ASHGA5P029278	0.362	1.658
ASHGA5P029280	1.081	2.155
ASHGA5P029281	1.312	3.047
ASHGA5P029282	2.268	3.859
ASHGA5P029284	0.933	3.428
ASHGA5P029286	1.784	1.976
ASHGA5P029287	-0.817	3.647
ASHGA5P029297	-1.18	1.925
ASHGA5P029298	0.949	2.697
ASHGA5P029299	1.047	2.952
ASHGA5P029300	1.378	4.698
ASHGA5P029301	-1.286	3.758
ASHGA5P029303	0.511	1.918
ASHGA5P029304	-1.181	4.429
ASHGA5P029305	0.554	2.038
ASHGA5P029306	0.71	1.754
ASHGA5P029307	-1.334	4.592
ASHGA5P029313	1.582	3.968
ASHGA5P029315	1.147	2.443
ASHGA5P029318	3.8	6.456
ASHGA5P029319	-0.923	2.848
ASHGA5P029321	0.742	2.228
ASHGA5P029323	1.33	4.584
ASHGA5P029324	1.157	2.181
ASHGA5P029325	-0.704	1.638
ASHGA5P029326	1.322	4.043
ASHGA5P029327	1.813	4.733
ASHGA5P029328	-0.696	2.021
ASHGA5P029331	-0.627	1.615
ASHGA5P029332	-1.008	3.941
ASHGA5P029334	0.919	3.709
ASHGA5P029336	0.688	1.89
ASHGA5P029337	-0.645	2.694
ASHGA5P029340	1.342	4.518
ASHGA5P029341	0.601	2.297
ASHGA5P029343	-0.592	2.368
ASHGA5P029345	0.968	2.227
ASHGA5P029346	0.98	3.08
ASHGA5P029347	1.022	4.089
ASHGA5P029348	-0.354	1.592
ASHGA5P029349	-1.913	2.543
ASHGA5P029350	1.088	2.188
ASHGA5P029351	2.189	5.165
ASHGA5P029355	1.473	4.421
ASHGA5P029357	2.842	4.523
ASHGA5P029358	0.579	2.297
ASHGA5P029363	-0.679	2.937
ASHGA5P029366	0.786	2.414
ASHGA5P029367	-1.651	4.731
ASHGA5P029368	0.579	1.585
ASHGA5P029369	-1.528	2.5
ASHGA5P029371	2.155	4.038
ASHGA5P029373	-1.97	4.814
ASHGA5P029375	0.662	2.045
ASHGA5P029378	1.489	4.782
ASHGA5P029380	-0.399	1.851
ASHGA5P029382	-1.595	3.872
ASHGA5P029384	3.115	4.892
ASHGA5P029385	0.809	1.791
ASHGA5P029388	3.845	7.662
ASHGA5P029389	1.349	1.976
ASHGA5P029391	-0.623	1.565
ASHGA5P029393	2.706	5.264
ASHGA5P029394	-0.861	1.92
ASHGA5P029395	0.978	1.822
ASHGA5P029396	1.059	3.65
ASHGA5P029398	1.245	2.392
ASHGA5P029399	-0.983	3.898
ASHGA5P029400	0.525	1.971
ASHGA5P029402	1.76	5.352
ASHGA5P029405	1.523	4.858
ASHGA5P029408	0.396	2.082
ASHGA5P029428	1.344	2.797
ASHGA5P029432	-1.45	4.205
ASHGA5P029433	0.746	2.718
ASHGA5P029435	-0.712	2.793
ASHGA5P029438	0.638	2.941
ASHGA5P029439	-0.865	2.177
ASHGA5P029440	0.947	2.48
ASHGA5P029441	-0.656	2.369
ASHGA5P029442	0.507	2.477
ASHGA5P029443	1.73	2.589
ASHGA5P029446	0.569	2.476
ASHGA5P029447	0.628	1.748
ASHGA5P029449	-1.844	5.031
ASHGA5P029453	1.367	3.985
ASHGA5P029454	1.194	1.87
ASHGA5P029455	1.548	3.48
ASHGA5P029458	-0.985	3.42
ASHGA5P029461	-0.812	3.215
ASHGA5P029462	1.039	2.332
ASHGA5P029464	-0.525	2.419
ASHGA5P029465	1.668	5.248
ASHGA5P029466	0.516	1.808
ASHGA5P029467	-2.179	4.769
ASHGA5P029469	-0.899	2.34
ASHGA5P029471	0.791	3.536
ASHGA5P029473	3.638	7.542
ASHGA5P029478	-0.388	1.662
ASHGA5P029479	1.156	2.258
ASHGA5P029481	0.436	1.558
ASHGA5P029482	1.164	2.043
ASHGA5P029484	1.404	4.613
ASHGA5P029485	0.604	1.975
ASHGA5P029487	0.889	2.81
ASHGA5P029491	0.964	2.401
ASHGA5P029492	-2.078	3.529
ASHGA5P029496	-2.31	3.012
ASHGA5P029497	-0.828	3.161
ASHGA5P029498	1.1	3.032
ASHGA5P029499	-4.201	7.3
ASHGA5P029502	0.74	1.692
ASHGA5P029504	-1.386	4.541
ASHGA5P029507	-2.065	2.283
ASHGA5P029508	-0.873	1.875
ASHGA5P029509	1.227	2.052
ASHGA5P029510	1.354	2.884
ASHGA5P029511	1.449	1.783
ASHGA5P029513	2.368	4.383
ASHGA5P029516	-1.648	3.931
ASHGA5P029520	1.092	3.702
ASHGA5P029524	-1.009	2.488
ASHGA5P029526	0.458	2.277
ASHGA5P029528	6.616	6.561
ASHGA5P029530	1.34	2.006
ASHGA5P029534	-1.821	4.466
ASHGA5P029535	-0.822	2.712
ASHGA5P029537	-2.036	1.746
ASHGA5P029538	-0.685	3.288
ASHGA5P029539	1.443	2.608
ASHGA5P029540	2.196	4.008
ASHGA5P029541	1.508	2.667
ASHGA5P029543	1.232	2.079
ASHGA5P029545	-3.85	6.725
ASHGA5P029548	1.156	3.775
ASHGA5P029549	-6.703	7.271
ASHGA5P029550	-1.642	5.316
ASHGA5P029551	-1.3	3.498
ASHGA5P029552	-1.631	3.612
ASHGA5P029553	-1.308	3.212
ASHGA5P029557	1.092	2.085
ASHGA5P029558	3.712	7.062
ASHGA5P029559	1.621	4.257
ASHGA5P029560	1.013	2.105
ASHGA5P029561	1.606	4.895
ASHGA5P029562	0.992	2.335
ASHGA5P029570	2.01	4.571
ASHGA5P029571	0.762	1.76
ASHGA5P029574	-3.532	6.257
ASHGA5P029575	-1.788	1.594
ASHGA5P029577	0.705	2.752
ASHGA5P029578	1.811	5.439
ASHGA5P029579	-2.071	5.691
ASHGA5P029582	-0.579	2.435
ASHGA5P029583	-1.597	1.904
ASHGA5P029585	-0.835	1.715
ASHGA5P029586	1.343	1.963
ASHGA5P029587	3.441	5.687
ASHGA5P029588	0.461	2.411
ASHGA5P029589	0.959	3.809
ASHGA5P029590	-3.862	6.278
ASHGA5P029591	-5.324	8.223
ASHGA5P029592	0.528	1.897
